ad_id,account_id,timestamp,vertical,domain_age_days,daily_spend_usd,click_through_rate,user_report_count,ai_generated_flag,ai_label_compliant,ip_subnet,destination_tld,policy_violation_category
AD-BENIGN-0046549,ACC-324363,2026-07-11 21:58:00,E-Commerce,35,24.15,0.0335,0,0,1,192.168.247,.io,None
AD-BENIGN-0060644,ACC-685005,2026-07-31 11:44:00,Travel,185,3.68,0.0578,0,0,1,192.168.8,.org,None
AD-BENIGN-0076001,ACC-480530,2026-09-02 00:58:00,SaaS,338,29.72,0.0603,0,1,1,192.168.142,.io,None
AD-BENIGN-0060567,ACC-551200,2026-08-08 22:35:00,E-Commerce,1103,400.35,0.0462,0,0,1,192.168.76,.io,None
AD-BENIGN-0079633,ACC-699041,2026-07-03 19:19:00,Local Services,399,10.67,0.045,0,0,1,192.168.201,.co,None
AD-BENIGN-0015087,ACC-751363,2026-07-04 05:53:00,SaaS,711,98.63,0.0317,0,0,1,192.168.242,.org,None
AD-BENIGN-0086490,ACC-729179,2026-08-12 22:12:00,Local Services,223,43.09,0.0501,0,0,1,192.168.152,.com,None
AD-BENIGN-0079783,ACC-109663,2026-07-01 19:32:00,Local Services,86,24.45,0.0193,0,0,0,192.168.135,.co,None
AD-BENIGN-0024840,ACC-392204,2026-08-11 08:48:00,E-Commerce,723,22.8,0.0768,0,1,1,192.168.48,.org,None
AD-BENIGN-0086509,ACC-194362,2026-07-30 21:02:00,Travel,687,10.09,0.0479,0,0,1,192.168.227,.co,None
AD-BENIGN-0000711,ACC-860253,2026-07-02 23:26:00,Education,197,99.64,0.0097,0,0,1,192.168.6,.io,None
AD-BENIGN-0055780,ACC-834377,2026-08-24 10:54:00,SaaS,350,115.94,0.0666,0,0,0,192.168.22,.com,None
AD-BENIGN-0023538,ACC-662487,2026-08-06 08:02:00,Education,325,76.71,0.0993,0,0,1,192.168.136,.org,None
AD-FRAUD-0000843,ACC-GHOST-758,2026-08-25 21:12:00,Financial Services,5,3786.43,0.1264,3,1,0,10.104.14,.site,Misrepresentation: Financial Scam
AD-BENIGN-0006846,ACC-895612,2026-08-15 00:57:00,Travel,35,20.02,0.0321,0,0,1,192.168.247,.com,None
AD-BENIGN-0009234,ACC-709611,2026-08-29 00:24:00,Travel,646,31.98,0.0197,0,1,1,192.168.145,.com,None
AD-BENIGN-0025129,ACC-783336,2026-08-26 04:15:00,Local Services,271,37.08,0.0801,0,1,1,192.168.234,.com,None
AD-BENIGN-0089452,ACC-165002,2026-08-01 20:12:00,Local Services,758,4.97,0.0109,0,0,1,192.168.79,.net,None
AD-BENIGN-0090600,ACC-874018,2026-07-19 10:48:00,Local Services,683,72.57,0.0299,0,1,1,192.168.136,.io,None
AD-BENIGN-0051421,ACC-415213,2026-08-18 07:21:00,E-Commerce,649,74.77,0.0403,0,0,1,192.168.227,.io,None
AD-BENIGN-0007247,ACC-169872,2026-08-13 09:55:00,Travel,166,32.79,0.0077,0,0,1,192.168.242,.co,None
AD-BENIGN-0074963,ACC-938217,2026-08-12 07:45:00,SaaS,243,29.53,0.0285,0,0,1,192.168.131,.co,None
AD-BENIGN-0046790,ACC-805616,2026-07-22 18:59:00,Travel,336,172.2,0.0419,0,0,1,192.168.211,.io,None
AD-BENIGN-0048010,ACC-241425,2026-07-14 20:40:00,Education,137,35.09,0.0232,0,0,1,192.168.199,.io,None
AD-BENIGN-0011318,ACC-931616,2026-08-18 21:09:00,E-Commerce,470,152.24,0.0567,0,0,0,192.168.232,.com,None
AD-BENIGN-0004309,ACC-797580,2026-07-05 04:30:00,SaaS,689,40.94,0.0753,0,0,1,192.168.88,.com,None
AD-BENIGN-0091419,ACC-318184,2026-08-15 22:08:00,E-Commerce,15,41.72,0.0492,0,0,1,192.168.110,.co,None
AD-BENIGN-0021814,ACC-272733,2026-08-02 07:20:00,E-Commerce,34,49.18,0.055,0,0,1,192.168.166,.io,None
AD-BENIGN-0075724,ACC-232899,2026-08-16 08:58:00,Travel,100,207.98,0.0441,0,0,1,192.168.125,.net,None
AD-BENIGN-0031424,ACC-441260,2026-07-03 23:44:00,E-Commerce,59,135.02,0.0072,0,0,1,192.168.219,.org,None
AD-BENIGN-0003434,ACC-651354,2026-07-25 22:06:00,E-Commerce,976,7.64,0.0849,0,0,1,192.168.82,.net,None
AD-BENIGN-0071285,ACC-909283,2026-09-05 04:50:00,SaaS,176,57.21,0.0235,0,0,1,192.168.67,.co,None
AD-BENIGN-0040574,ACC-685993,2026-08-13 23:03:00,Local Services,826,13.53,0.0167,0,1,1,192.168.129,.org,None
AD-BENIGN-0074968,ACC-574712,2026-09-04 16:19:00,Education,1105,20.72,0.0352,0,0,1,192.168.184,.org,None
AD-BENIGN-0052634,ACC-107394,2026-07-11 00:19:00,SaaS,265,8.91,0.0082,1,0,1,192.168.114,.com,None
AD-BENIGN-0014162,ACC-941633,2026-07-02 02:44:00,Local Services,575,90.83,0.0327,0,0,1,192.168.238,.com,None
AD-BENIGN-0052988,ACC-928541,2026-07-28 01:33:00,Travel,235,8.34,0.0089,0,0,1,192.168.157,.org,None
AD-BENIGN-0007359,ACC-955753,2026-08-15 12:14:00,Education,474,4.69,0.0281,0,1,1,192.168.85,.io,None
AD-BENIGN-0063059,ACC-451119,2026-08-13 22:58:00,Education,216,5.01,0.1115,1,1,0,192.168.227,.io,None
AD-BENIGN-0011362,ACC-566674,2026-07-14 22:05:00,Travel,71,303.85,0.0545,0,1,0,192.168.189,.net,None
AD-BENIGN-0061219,ACC-113018,2026-08-08 15:15:00,E-Commerce,92,26.48,0.008,0,0,1,192.168.25,.org,None
AD-BENIGN-0011670,ACC-243556,2026-09-07 12:30:00,E-Commerce,504,27.07,0.0662,0,0,1,192.168.25,.io,None
AD-BENIGN-0072662,ACC-953108,2026-07-03 02:35:00,Travel,922,123.39,0.0512,0,0,1,192.168.51,.io,None
AD-BENIGN-0021508,ACC-252379,2026-07-19 16:48:00,Local Services,212,5.65,0.0345,0,0,1,192.168.187,.org,None
AD-BENIGN-0040564,ACC-274222,2026-08-14 09:08:00,Local Services,421,76.29,0.0121,0,0,1,192.168.59,.org,None
AD-BENIGN-0003373,ACC-340097,2026-08-10 08:07:00,SaaS,22,60.42,0.0401,0,1,1,192.168.27,.co,None
AD-BENIGN-0031845,ACC-539046,2026-08-02 17:21:00,Local Services,170,50.55,0.1456,1,1,1,192.168.188,.io,None
AD-BENIGN-0043895,ACC-369040,2026-08-01 00:47:00,SaaS,90,26.85,0.0358,0,0,0,192.168.17,.io,None
AD-BENIGN-0055053,ACC-252481,2026-07-24 05:21:00,E-Commerce,303,46.16,0.0827,0,0,1,192.168.99,.com,None
AD-BENIGN-0049823,ACC-743181,2026-08-30 14:38:00,SaaS,41,29.28,0.0639,0,1,1,192.168.18,.com,None
AD-BENIGN-0027112,ACC-793842,2026-07-23 09:55:00,E-Commerce,358,15.51,0.0315,0,1,1,192.168.184,.com,None
AD-BENIGN-0026212,ACC-632578,2026-08-05 19:24:00,Education,116,18.76,0.0673,0,1,1,192.168.135,.com,None
AD-BENIGN-0021951,ACC-636684,2026-08-12 15:36:00,SaaS,189,105.15,0.0599,0,1,1,192.168.176,.io,None
AD-BENIGN-0057188,ACC-948814,2026-07-14 04:52:00,SaaS,998,73.95,0.0386,0,1,1,192.168.35,.co,None
AD-BENIGN-0081514,ACC-381756,2026-07-14 22:36:00,Education,199,15.69,0.1296,0,1,1,192.168.78,.net,None
AD-BENIGN-0004145,ACC-175111,2026-07-22 04:28:00,E-Commerce,16,16.77,0.0464,0,0,0,192.168.109,.com,None
AD-BENIGN-0030556,ACC-776815,2026-08-31 21:43:00,E-Commerce,383,18.08,0.0337,0,0,1,192.168.61,.io,None
AD-BENIGN-0067025,ACC-464567,2026-07-06 13:10:00,E-Commerce,900,9.95,0.0185,0,1,1,192.168.109,.net,None
AD-BENIGN-0060228,ACC-130770,2026-07-04 17:12:00,Education,771,34.96,0.0456,0,0,1,192.168.20,.org,None
AD-BENIGN-0038367,ACC-387788,2026-07-28 09:48:00,Local Services,1121,15.97,0.0351,0,1,1,192.168.211,.co,None
AD-BENIGN-0090703,ACC-628318,2026-09-07 07:42:00,Education,183,92.28,0.0426,0,0,1,192.168.193,.net,None
AD-BENIGN-0004240,ACC-154552,2026-08-29 10:18:00,SaaS,74,30.68,0.0673,0,1,1,192.168.99,.co,None
AD-BENIGN-0067265,ACC-862200,2026-08-05 11:46:00,Local Services,1154,50.0,0.0225,0,0,1,192.168.215,.co,None
AD-BENIGN-0032078,ACC-739260,2026-07-20 21:36:00,Education,622,109.31,0.0777,0,1,1,192.168.63,.org,None
AD-BENIGN-0032302,ACC-688745,2026-07-26 17:20:00,Local Services,287,54.93,0.053,0,0,1,192.168.20,.org,None
AD-BENIGN-0023148,ACC-601700,2026-07-23 03:27:00,Education,159,206.25,0.0219,0,1,1,192.168.8,.com,None
AD-BENIGN-0078005,ACC-239204,2026-09-06 20:13:00,Education,168,28.87,0.0481,0,0,1,192.168.62,.co,None
AD-BENIGN-0071388,ACC-108603,2026-08-20 10:24:00,SaaS,64,561.81,0.0605,0,0,1,192.168.176,.net,None
AD-BENIGN-0005904,ACC-319849,2026-08-13 04:30:00,E-Commerce,310,31.25,0.0124,0,1,1,192.168.236,.org,None
AD-BENIGN-0028598,ACC-773908,2026-07-23 08:07:00,E-Commerce,242,47.85,0.0275,0,1,1,192.168.4,.net,None
AD-BENIGN-0050212,ACC-463325,2026-07-10 07:51:00,Education,179,101.06,0.0525,0,0,1,192.168.145,.io,None
AD-BENIGN-0095769,ACC-248360,2026-08-18 14:07:00,SaaS,99,24.37,0.0833,0,0,1,192.168.204,.com,None
AD-BENIGN-0086285,ACC-556808,2026-08-27 00:49:00,Local Services,130,37.25,0.0652,0,1,1,192.168.198,.io,None
AD-BENIGN-0092533,ACC-368198,2026-08-03 21:01:00,Travel,74,9.02,0.1022,0,1,1,192.168.45,.io,None
AD-BENIGN-0059275,ACC-907983,2026-08-14 00:35:00,SaaS,188,27.24,0.0087,0,0,1,192.168.95,.org,None
AD-BENIGN-0023972,ACC-383346,2026-08-07 21:09:00,Local Services,83,30.36,0.0668,1,0,1,192.168.177,.com,None
AD-BENIGN-0031226,ACC-808211,2026-07-14 05:17:00,Local Services,38,6.36,0.0905,0,1,1,192.168.194,.com,None
AD-BENIGN-0079242,ACC-928189,2026-07-05 09:39:00,Travel,84,128.34,0.0443,0,1,1,192.168.60,.net,None
AD-BENIGN-0020226,ACC-452316,2026-08-08 06:51:00,SaaS,335,36.51,0.0666,0,0,1,192.168.195,.io,None
AD-BENIGN-0070550,ACC-164010,2026-08-03 14:26:00,Travel,61,56.92,0.0901,0,1,1,192.168.229,.com,None
AD-BENIGN-0048778,ACC-438386,2026-07-30 02:05:00,Local Services,345,27.04,0.0613,0,0,1,192.168.151,.co,None
AD-BENIGN-0051136,ACC-384801,2026-08-02 12:00:00,Travel,73,55.82,0.0538,0,0,1,192.168.148,.com,None
AD-BENIGN-0005068,ACC-323220,2026-07-10 22:15:00,Education,356,113.08,0.0792,0,0,1,192.168.214,.com,None
AD-FRAUD-0001931,ACC-GHOST-765,2026-08-30 06:48:00,Financial Services,4,3667.52,0.2799,3,1,0,10.104.12,.xyz,Unlabeled AI Creative
AD-BENIGN-0022753,ACC-649821,2026-07-25 13:51:00,Education,205,47.15,0.0244,0,0,1,192.168.213,.io,None
AD-BENIGN-0031495,ACC-789676,2026-09-01 06:08:00,SaaS,126,194.91,0.0531,0,0,1,192.168.244,.io,None
AD-BENIGN-0042138,ACC-128937,2026-07-16 16:00:00,Local Services,23,24.44,0.0459,0,0,1,192.168.254,.co,None
AD-BENIGN-0046979,ACC-503699,2026-08-21 02:39:00,Local Services,41,14.56,0.1186,0,0,1,192.168.115,.io,None
AD-BENIGN-0064714,ACC-741499,2026-08-16 01:29:00,E-Commerce,482,19.29,0.0738,0,1,1,192.168.196,.co,None
AD-BENIGN-0049174,ACC-898428,2026-08-01 12:14:00,Travel,336,90.25,0.0421,1,1,1,192.168.36,.org,None
AD-BENIGN-0007903,ACC-437239,2026-07-11 12:40:00,Travel,658,4.42,0.1442,0,1,1,192.168.181,.com,None
AD-BENIGN-0000075,ACC-162581,2026-08-08 05:25:00,SaaS,983,45.27,0.0669,0,0,1,192.168.169,.org,None
AD-BENIGN-0027337,ACC-926586,2026-07-26 03:54:00,Travel,1179,35.32,0.0719,0,1,0,192.168.3,.io,None
AD-BENIGN-0019653,ACC-675918,2026-07-11 11:56:00,SaaS,344,28.54,0.0231,0,0,1,192.168.185,.io,None
AD-BENIGN-0063862,ACC-742216,2026-09-06 15:38:00,SaaS,36,48.59,0.0548,0,0,1,192.168.219,.io,None
AD-BENIGN-0046925,ACC-366155,2026-07-23 22:08:00,Travel,598,36.66,0.1155,0,0,1,192.168.41,.net,None
AD-BENIGN-0095738,ACC-357111,2026-08-16 18:38:00,Travel,298,19.79,0.0661,0,1,0,192.168.128,.org,None
AD-BENIGN-0002620,ACC-454484,2026-08-17 10:54:00,SaaS,242,34.94,0.0566,0,0,1,192.168.81,.com,None
AD-BENIGN-0023454,ACC-819810,2026-08-18 08:40:00,E-Commerce,32,26.26,0.0465,0,0,1,192.168.166,.co,None
AD-BENIGN-0007654,ACC-819130,2026-07-29 04:42:00,Local Services,46,20.46,0.0754,0,0,1,192.168.204,.co,None
AD-BENIGN-0047259,ACC-641906,2026-07-06 14:00:00,Travel,677,42.71,0.0137,0,0,1,192.168.66,.net,None
AD-BENIGN-0079494,ACC-142994,2026-08-11 18:31:00,E-Commerce,68,62.94,0.0926,0,0,1,192.168.144,.net,None
AD-BENIGN-0034010,ACC-766363,2026-08-06 11:07:00,E-Commerce,609,136.02,0.0258,0,0,1,192.168.249,.org,None
AD-BENIGN-0068603,ACC-518619,2026-07-16 14:56:00,SaaS,99,55.31,0.0752,0,0,1,192.168.110,.io,None
AD-BENIGN-0011898,ACC-748110,2026-07-31 14:58:00,Travel,184,26.74,0.0383,0,0,1,192.168.143,.io,None
AD-BENIGN-0062271,ACC-146653,2026-09-03 12:18:00,SaaS,1504,29.32,0.0242,0,1,1,192.168.149,.net,None
AD-BENIGN-0051559,ACC-235240,2026-08-27 20:46:00,Local Services,358,38.91,0.0032,0,0,1,192.168.14,.com,None
AD-BENIGN-0040435,ACC-560296,2026-08-12 23:05:00,Travel,316,9.73,0.03,0,0,1,192.168.77,.co,None
AD-BENIGN-0052165,ACC-431232,2026-07-21 21:06:00,SaaS,153,79.47,0.0242,0,1,1,192.168.87,.io,None
AD-BENIGN-0080807,ACC-859236,2026-08-07 05:27:00,Local Services,1371,35.3,0.0439,0,0,1,192.168.254,.co,None
AD-BENIGN-0074890,ACC-665797,2026-07-15 09:15:00,Local Services,206,8.58,0.1215,0,0,1,192.168.95,.com,None
AD-BENIGN-0055500,ACC-444362,2026-07-04 18:07:00,Travel,100,17.31,0.1464,0,0,1,192.168.215,.io,None
AD-BENIGN-0086707,ACC-402387,2026-09-04 17:57:00,Education,509,36.44,0.0331,0,0,1,192.168.179,.org,None
AD-BENIGN-0018250,ACC-488203,2026-08-30 18:52:00,SaaS,561,15.95,0.0034,0,0,1,192.168.57,.io,None
AD-BENIGN-0027728,ACC-872419,2026-08-17 08:06:00,E-Commerce,283,7.66,0.0297,0,0,1,192.168.162,.com,None
AD-BENIGN-0089535,ACC-976502,2026-08-09 02:40:00,SaaS,282,92.97,0.0198,0,0,1,192.168.31,.org,None
AD-BENIGN-0045340,ACC-657677,2026-08-16 16:12:00,Education,454,12.28,0.0481,1,0,1,192.168.145,.org,None
AD-BENIGN-0042709,ACC-370289,2026-07-21 13:47:00,Travel,74,22.76,0.0215,0,1,1,192.168.218,.io,None
AD-BENIGN-0056616,ACC-241110,2026-08-23 21:49:00,Local Services,152,13.56,0.0455,0,0,1,192.168.70,.com,None
AD-BENIGN-0044707,ACC-331065,2026-07-25 16:11:00,SaaS,825,96.44,0.1257,0,0,0,192.168.74,.io,None
AD-BENIGN-0071560,ACC-498925,2026-08-17 03:39:00,Travel,149,144.56,0.0075,0,1,1,192.168.198,.co,None
AD-BENIGN-0044875,ACC-674228,2026-08-16 15:53:00,Travel,46,54.12,0.0334,0,0,0,192.168.246,.co,None
AD-BENIGN-0026673,ACC-541534,2026-07-25 18:35:00,E-Commerce,185,19.65,0.0254,0,0,1,192.168.54,.org,None
AD-BENIGN-0037905,ACC-305212,2026-08-29 05:00:00,Local Services,153,67.61,0.1259,0,0,1,192.168.173,.net,None
AD-BENIGN-0015123,ACC-682320,2026-08-06 13:39:00,Local Services,1518,31.62,0.1248,0,1,1,192.168.168,.io,None
AD-BENIGN-0089302,ACC-472858,2026-07-30 03:12:00,Local Services,1603,30.21,0.0441,0,0,1,192.168.95,.org,None
AD-BENIGN-0066784,ACC-935323,2026-08-17 13:19:00,Local Services,174,66.47,0.0295,0,0,1,192.168.216,.io,None
AD-BENIGN-0019092,ACC-166840,2026-08-29 15:17:00,Local Services,220,18.71,0.0109,0,0,1,192.168.251,.org,None
AD-BENIGN-0003708,ACC-206349,2026-08-28 10:01:00,Travel,307,14.88,0.0365,0,0,1,192.168.30,.org,None
AD-BENIGN-0045410,ACC-143284,2026-07-19 07:44:00,Education,1898,9.76,0.1018,0,0,0,192.168.112,.net,None
AD-BENIGN-0019689,ACC-803166,2026-08-02 05:08:00,E-Commerce,151,55.01,0.0202,0,1,1,192.168.74,.com,None
AD-BENIGN-0051843,ACC-942097,2026-07-15 20:24:00,E-Commerce,183,30.65,0.0706,0,0,1,192.168.10,.io,None
AD-BENIGN-0024967,ACC-224629,2026-07-21 08:20:00,Travel,80,36.06,0.0749,0,0,1,192.168.170,.org,None
AD-BENIGN-0056497,ACC-240487,2026-08-19 19:23:00,E-Commerce,769,14.35,0.0746,0,0,1,192.168.24,.co,None
AD-BENIGN-0087064,ACC-271231,2026-07-07 01:25:00,Education,516,25.28,0.0821,0,1,1,192.168.27,.org,None
AD-BENIGN-0010295,ACC-530059,2026-08-11 09:58:00,SaaS,103,15.41,0.0078,0,1,1,192.168.221,.io,None
AD-BENIGN-0017051,ACC-617944,2026-08-21 15:17:00,E-Commerce,76,47.58,0.0123,0,0,1,192.168.48,.com,None
AD-BENIGN-0026360,ACC-258205,2026-08-04 18:17:00,SaaS,719,31.34,0.0425,1,0,1,192.168.114,.co,None
AD-BENIGN-0012917,ACC-142780,2026-08-12 06:07:00,Travel,120,77.37,0.0032,0,0,0,192.168.171,.com,None
AD-BENIGN-0056804,ACC-780700,2026-08-29 08:34:00,Education,336,233.83,0.0298,0,1,1,192.168.153,.io,None
AD-BENIGN-0001052,ACC-595834,2026-08-17 19:44:00,SaaS,198,12.53,0.031,0,0,0,192.168.136,.org,None
AD-BENIGN-0062565,ACC-727464,2026-07-24 14:41:00,SaaS,699,33.94,0.056,0,0,1,192.168.44,.io,None
AD-BENIGN-0009826,ACC-393852,2026-08-10 14:34:00,E-Commerce,1374,11.77,0.1278,0,0,1,192.168.97,.net,None
AD-BENIGN-0080085,ACC-235321,2026-07-14 11:14:00,SaaS,470,52.81,0.0154,0,0,1,192.168.43,.com,None
AD-BENIGN-0063794,ACC-783995,2026-07-24 14:48:00,E-Commerce,136,30.58,0.0523,0,0,1,192.168.121,.co,None
AD-BENIGN-0081605,ACC-197332,2026-07-21 04:41:00,SaaS,535,10.8,0.1293,0,1,0,192.168.239,.io,None
AD-BENIGN-0020507,ACC-466724,2026-08-17 15:49:00,SaaS,523,19.89,0.043,0,1,1,192.168.72,.org,None
AD-BENIGN-0013488,ACC-951780,2026-07-03 10:35:00,Travel,51,11.57,0.032,0,0,1,192.168.97,.net,None
AD-BENIGN-0061628,ACC-536410,2026-09-03 01:46:00,E-Commerce,77,30.06,0.0475,0,0,1,192.168.186,.com,None
AD-BENIGN-0059806,ACC-228818,2026-07-12 20:01:00,Education,87,12.13,0.0245,0,1,0,192.168.209,.org,None
AD-BENIGN-0022547,ACC-642412,2026-07-10 22:11:00,SaaS,262,142.65,0.0903,1,0,1,192.168.166,.org,None
AD-BENIGN-0015331,ACC-328870,2026-08-18 15:58:00,E-Commerce,19,15.48,0.0322,0,1,1,192.168.69,.net,None
AD-BENIGN-0077315,ACC-952723,2026-08-17 10:40:00,Education,115,19.32,0.1139,0,0,0,192.168.152,.net,None
AD-BENIGN-0027334,ACC-553473,2026-09-04 14:58:00,SaaS,66,91.87,0.083,0,0,1,192.168.61,.co,None
AD-BENIGN-0046274,ACC-752310,2026-07-10 05:49:00,SaaS,210,51.52,0.0571,0,0,1,192.168.208,.org,None
AD-BENIGN-0023483,ACC-472037,2026-09-05 16:59:00,Travel,103,29.14,0.0565,0,0,1,192.168.145,.org,None
AD-BENIGN-0070971,ACC-871982,2026-09-02 18:28:00,Travel,63,20.23,0.0243,0,1,1,192.168.167,.co,None
AD-BENIGN-0015745,ACC-376749,2026-08-07 12:12:00,SaaS,875,8.37,0.1449,1,1,1,192.168.235,.io,None
AD-BENIGN-0001012,ACC-770173,2026-08-19 18:43:00,E-Commerce,89,9.02,0.0304,0,0,1,192.168.212,.co,None
AD-BENIGN-0076121,ACC-894070,2026-08-20 10:32:00,Local Services,65,21.96,0.162,0,0,1,192.168.92,.org,None
AD-BENIGN-0043582,ACC-663631,2026-07-04 00:27:00,Travel,544,32.26,0.04,0,0,1,192.168.161,.org,None
AD-BENIGN-0092163,ACC-215536,2026-09-04 10:06:00,Travel,68,220.03,0.021,0,0,1,192.168.235,.com,None
AD-BENIGN-0083250,ACC-684982,2026-09-04 10:55:00,SaaS,642,19.31,0.0206,0,1,0,192.168.24,.co,None
AD-BENIGN-0044283,ACC-787427,2026-07-09 07:54:00,SaaS,247,57.3,0.0556,0,1,1,192.168.218,.org,None
AD-BENIGN-0096088,ACC-347551,2026-08-01 03:19:00,Education,381,11.22,0.0832,0,0,1,192.168.118,.io,None
AD-BENIGN-0097389,ACC-716794,2026-07-28 16:05:00,Travel,129,16.85,0.0014,0,0,1,192.168.197,.net,None
AD-BENIGN-0006382,ACC-216029,2026-07-04 12:12:00,Travel,2216,12.34,0.0365,0,0,1,192.168.174,.com,None
AD-BENIGN-0041522,ACC-307909,2026-07-27 02:32:00,E-Commerce,63,152.1,0.0274,0,1,1,192.168.220,.org,None
AD-BENIGN-0088192,ACC-289569,2026-07-19 12:53:00,Local Services,93,70.22,0.0799,0,0,1,192.168.219,.io,None
AD-BENIGN-0020351,ACC-308539,2026-07-23 02:36:00,SaaS,1717,32.39,0.028,0,1,1,192.168.246,.co,None
AD-BENIGN-0079029,ACC-452067,2026-08-03 02:35:00,E-Commerce,495,249.14,0.0154,0,0,1,192.168.86,.net,None
AD-BENIGN-0005218,ACC-154452,2026-07-10 04:05:00,Travel,268,62.91,0.0543,0,1,1,192.168.239,.org,None
AD-BENIGN-0084824,ACC-615687,2026-08-13 12:58:00,SaaS,196,144.91,0.0528,0,0,1,192.168.133,.co,None
AD-BENIGN-0077687,ACC-209723,2026-07-30 16:58:00,E-Commerce,92,62.3,0.0479,0,0,1,192.168.178,.io,None
AD-BENIGN-0076807,ACC-978244,2026-07-14 01:17:00,Local Services,110,13.76,0.0061,0,0,1,192.168.80,.org,None
AD-BENIGN-0067297,ACC-285872,2026-07-16 06:59:00,E-Commerce,67,96.7,0.0496,0,0,1,192.168.53,.org,None
AD-BENIGN-0064895,ACC-971858,2026-08-02 13:47:00,SaaS,229,12.64,0.097,0,0,1,192.168.241,.com,None
AD-BENIGN-0082291,ACC-528904,2026-07-26 14:38:00,Travel,426,12.24,0.0187,0,1,1,192.168.236,.com,None
AD-BENIGN-0073017,ACC-215295,2026-08-09 05:37:00,E-Commerce,191,107.39,0.0697,0,1,1,192.168.182,.co,None
AD-BENIGN-0019171,ACC-615082,2026-09-08 02:37:00,Education,440,13.6,0.0417,0,0,1,192.168.178,.com,None
AD-BENIGN-0023763,ACC-355894,2026-09-05 21:28:00,E-Commerce,113,4.67,0.0158,0,0,1,192.168.168,.co,None
AD-BENIGN-0007735,ACC-801304,2026-09-04 08:25:00,Education,281,31.35,0.0359,0,0,1,192.168.6,.io,None
AD-BENIGN-0061073,ACC-777293,2026-07-22 15:23:00,Local Services,774,46.0,0.0752,0,0,1,192.168.155,.com,None
AD-BENIGN-0009563,ACC-201099,2026-08-21 19:38:00,E-Commerce,304,66.93,0.0604,1,0,1,192.168.58,.org,None
AD-BENIGN-0078051,ACC-328796,2026-07-23 07:56:00,E-Commerce,88,4.29,0.0262,0,1,1,192.168.110,.org,None
AD-BENIGN-0075031,ACC-600895,2026-09-01 00:46:00,Local Services,737,73.48,0.0453,0,1,1,192.168.198,.net,None
AD-BENIGN-0013813,ACC-963508,2026-08-01 02:12:00,E-Commerce,744,28.64,0.0825,0,0,1,192.168.71,.co,None
AD-BENIGN-0032230,ACC-841476,2026-08-05 09:10:00,Travel,1893,65.26,0.1382,0,1,1,192.168.136,.co,None
AD-BENIGN-0036544,ACC-444706,2026-08-26 18:25:00,SaaS,213,72.29,0.0813,0,0,1,192.168.231,.com,None
AD-BENIGN-0047304,ACC-429948,2026-07-21 18:05:00,E-Commerce,48,99.81,0.0661,0,0,1,192.168.126,.com,None
AD-BENIGN-0058968,ACC-697427,2026-08-30 01:50:00,Travel,148,94.04,0.015,0,0,1,192.168.77,.net,None
AD-BENIGN-0078635,ACC-366164,2026-08-22 09:32:00,Travel,485,12.59,0.0191,0,1,1,192.168.100,.co,None
AD-BENIGN-0035450,ACC-157102,2026-07-05 15:10:00,SaaS,178,65.39,0.0235,0,0,1,192.168.163,.org,None
AD-BENIGN-0055815,ACC-951773,2026-08-18 05:14:00,SaaS,488,18.28,0.0255,0,0,1,192.168.37,.io,None
AD-BENIGN-0071217,ACC-538197,2026-08-09 11:01:00,Education,64,14.5,0.0286,0,0,1,192.168.133,.io,None
AD-BENIGN-0025103,ACC-858049,2026-08-13 00:40:00,Education,15,45.19,0.0476,0,1,1,192.168.138,.org,None
AD-BENIGN-0038345,ACC-880814,2026-08-02 08:44:00,SaaS,262,15.63,0.0876,0,0,1,192.168.56,.com,None
AD-BENIGN-0045456,ACC-580533,2026-07-17 00:22:00,Travel,452,15.29,0.0626,0,0,1,192.168.211,.org,None
AD-BENIGN-0050562,ACC-435597,2026-08-28 14:26:00,Local Services,86,102.48,0.0353,0,0,1,192.168.250,.net,None
AD-BENIGN-0094012,ACC-283327,2026-07-09 17:11:00,Education,23,2.53,0.1442,0,1,1,192.168.114,.net,None
AD-BENIGN-0074486,ACC-754894,2026-08-15 12:50:00,Education,307,42.33,0.0137,0,0,1,192.168.36,.org,None
AD-BENIGN-0017553,ACC-195544,2026-07-18 14:49:00,Travel,109,36.6,0.1101,0,0,0,192.168.76,.com,None
AD-BENIGN-0095529,ACC-570744,2026-08-11 22:28:00,Local Services,29,46.69,0.0228,0,1,1,192.168.87,.io,None
AD-BENIGN-0004919,ACC-727068,2026-07-16 21:00:00,E-Commerce,82,8.79,0.0507,0,1,1,192.168.251,.org,None
AD-BENIGN-0079657,ACC-333231,2026-08-22 15:28:00,Local Services,81,33.08,0.073,0,0,1,192.168.49,.io,None
AD-BENIGN-0017905,ACC-203070,2026-07-28 19:23:00,Travel,426,29.55,0.0573,0,1,1,192.168.176,.io,None
AD-BENIGN-0044379,ACC-253796,2026-09-06 14:58:00,Education,557,286.53,0.0366,0,1,1,192.168.210,.net,None
AD-BENIGN-0015455,ACC-596067,2026-07-15 17:31:00,E-Commerce,853,5.8,0.1335,0,1,1,192.168.86,.org,None
AD-BENIGN-0045066,ACC-444269,2026-07-04 04:30:00,Local Services,943,25.13,0.0264,0,0,1,192.168.152,.io,None
AD-BENIGN-0036351,ACC-418565,2026-07-29 16:11:00,Local Services,1279,17.63,0.0526,0,0,1,192.168.201,.com,None
